user 0   scene:2
time: 19.93331289291382, score: [236.59833]
time: 19.94697618484497, score: [239.60228]
time: 19.957488536834717, score: [242.65688]
time: 19.968660593032837, score: [245.77617]
time: 19.97994637489319, score: [248.9041]
time: 19.990270614624023, score: [252.0657]
time: 20.001198291778564, score: [255.25298]
time: 20.012033700942993, score: [258.43698]
time: 20.022576570510864, score: [261.61566]
time: 20.03624987602234, score: [264.78625]
time: 20.050522327423096, score: [267.9462]
time: 20.06231188774109, score: [271.09393]
time: 20.07390546798706, score: [274.22742]
time: 20.082974910736084, score: [277.3467]
time: 20.094878673553467, score: [280.4525]
time: 20.105242013931274, score: [283.54584]
time: 20.116102933883667, score: [286.62775]
time: 20.128403186798096, score: [289.66284]
time: 20.138625144958496, score: [292.55292]
time: 20.149362802505493, score: [295.44348]
time: 20.160309553146362, score: [298.33444]
time: 20.171515941619873, score: [301.22604]
time: 20.182509183883667, score: [304.1222]
time: 20.193076133728027, score: [307.14575]
time: 20.20447850227356, score: [310.1647]
time: 20.215375900268555, score: [313.15784]
time: 20.226670503616333, score: [316.12018]
time: 20.237831830978394, score: [319.125]
time: 20.247828483581543, score: [322.09634]
time: 20.258777141571045, score: [325.10757]
time: 20.26956796646118, score: [328.0846]
time: 20.27998924255371, score: [331.1007]
time: 20.290783643722534, score: [334.0819]
time: 20.300084114074707, score: [335.1635]
time: 20.31030011177063, score: [335.1657]
time: 20.32096815109253, score: [335.16666]
time: 20.331077814102173, score: [335.1671]
time: 20.3405544757843, score: [335.167]
time: 20.3514187335968, score: [335.1671]
time: 20.36126136779785, score: [335.16705]
time: 20.371846437454224, score: [335.1671]
time: 20.382803916931152, score: [335.16705]
time: 20.392720937728882, score: [335.16708]
time: 20.403812408447266, score: [335.16705]
time: 20.415084838867188, score: [335.16705]
time: 20.425204753875732, score: [335.16705]
time: 20.43732476234436, score: [335.16705]
time: 20.447544813156128, score: [335.16705]
time: 20.457954168319702, score: [335.16705]
time: 20.46952486038208, score: [335.16705]
time: 20.479108572006226, score: [335.16705]
time: 20.490195512771606, score: [335.16705]
time: 20.50237774848938, score: [335.16705]
time: 20.512605905532837, score: [335.16705]
time: 20.523778200149536, score: [335.16705]
time: 20.53438639640808, score: [335.16705]
time: 20.545788049697876, score: [335.16705]
time: 20.556071043014526, score: [335.16705]
time: 20.56633949279785, score: [335.16705]
time: 20.576918125152588, score: [335.16705]
time: 20.592193126678467, score: [335.16705]
time: 20.611074686050415, score: [335.16705]
