user 2   scene:1
time: 42.31218123435974, score: [210.4523]
time: 42.332107067108154, score: [213.88913]
time: 42.355244398117065, score: [217.32321]
time: 42.37455725669861, score: [220.7573]
time: 42.39437294006348, score: [224.19138]
time: 42.41536092758179, score: [227.66602]
time: 42.43317723274231, score: [231.1579]
time: 42.45241570472717, score: [234.65262]
time: 42.47129249572754, score: [238.1489]
time: 42.49208950996399, score: [241.64929]
time: 42.51019787788391, score: [245.15091]
time: 42.53051400184631, score: [248.65402]
time: 42.5514919757843, score: [252.15866]
time: 42.57313513755798, score: [255.66412]
time: 42.597986698150635, score: [259.17056]
time: 42.61804723739624, score: [262.67786]
time: 42.63370132446289, score: [266.18555]
time: 42.65334510803223, score: [269.69324]
time: 42.67642426490784, score: [273.2009]
time: 42.70618915557861, score: [276.7086]
time: 42.72573757171631, score: [280.21628]
time: 42.746490716934204, score: [283.72397]
time: 42.767566204071045, score: [287.23166]
time: 42.78521728515625, score: [290.73932]
time: 42.805333852767944, score: [294.247]
time: 42.82503843307495, score: [297.7547]
time: 42.84691119194031, score: [301.26236]
time: 42.86642599105835, score: [304.77005]
time: 42.8843777179718, score: [308.27774]
time: 42.90271353721619, score: [311.78543]
time: 42.92202877998352, score: [315.29312]
time: 42.947221755981445, score: [318.8008]
time: 42.977590560913086, score: [322.30847]
time: 43.000996828079224, score: [323.47635]
time: 43.01981472969055, score: [323.47635]
time: 43.03750729560852, score: [323.47635]
time: 43.05381441116333, score: [323.47635]
time: 43.0729455947876, score: [323.47635]
time: 43.09026527404785, score: [323.47635]
time: 43.116533279418945, score: [323.47635]
time: 43.144105195999146, score: [323.47635]
time: 43.16679406166077, score: [323.47635]
time: 43.189221143722534, score: [323.47635]
time: 43.208510875701904, score: [323.47635]
time: 43.22927474975586, score: [323.47635]
time: 43.25204014778137, score: [323.47635]
time: 43.27204942703247, score: [323.47635]
time: 43.28831386566162, score: [323.47635]
time: 43.307223320007324, score: [323.47635]
time: 43.327075481414795, score: [323.47635]
time: 43.34606337547302, score: [323.47635]
time: 43.366671562194824, score: [323.47635]
time: 43.386199951171875, score: [323.47635]
time: 43.403844356536865, score: [323.47635]
time: 43.42357301712036, score: [323.47635]
time: 43.44520592689514, score: [323.47635]
time: 43.46503257751465, score: [323.47635]
time: 43.48504185676575, score: [323.47635]
time: 43.50515818595886, score: [323.47635]
