user 52   scene:1
time: 0.06622838973999023, score: [210.31027]
time: 0.17527198791503906, score: [213.88522]
time: 0.27714109420776367, score: [217.3193]
time: 0.37905192375183105, score: [220.75339]
time: 0.4898800849914551, score: [224.18747]
time: 0.6100752353668213, score: [227.66187]
time: 0.7175619602203369, score: [231.15363]
time: 0.827491283416748, score: [234.64835]
time: 0.9504954814910889, score: [238.14456]
time: 1.0590236186981201, score: [241.64496]
time: 1.1856460571289062, score: [245.14655]
time: 1.3124890327453613, score: [248.64963]
time: 1.4598593711853027, score: [252.15424]
time: 1.6011667251586914, score: [255.6597]
time: 1.751068353652954, score: [259.16614]
time: 1.9109127521514893, score: [262.67343]
time: 2.0591278076171875, score: [266.1811]
time: 2.2042510509490967, score: [269.68875]
time: 2.3578743934631348, score: [273.19647]
time: 2.5242228507995605, score: [276.70413]
time: 2.677961587905884, score: [280.21182]
time: 2.8241124153137207, score: [283.7195]
time: 2.9927568435668945, score: [287.22717]
time: 3.1472198963165283, score: [290.7349]
time: 3.298311710357666, score: [294.24258]
time: 3.4664359092712402, score: [297.75024]
time: 3.625110149383545, score: [301.25793]
time: 3.798738479614258, score: [304.7656]
time: 3.9681999683380127, score: [308.2733]
time: 4.132738351821899, score: [311.78098]
time: 4.292606830596924, score: [315.28867]
time: 4.454718828201294, score: [318.79636]
time: 4.6222381591796875, score: [322.30405]
time: 4.797164678573608, score: [323.47638]
time: 5.001197338104248, score: [323.47638]
time: 5.183026075363159, score: [323.47638]
time: 5.384979009628296, score: [323.47638]
time: 5.5811448097229, score: [323.47638]
time: 5.764399290084839, score: [323.47638]
time: 5.936692476272583, score: [323.47638]
time: 5.98843789100647, score: [323.47638]
time: 6.161391973495483, score: [323.47638]
time: 6.357057809829712, score: [323.47638]
time: 6.559452533721924, score: [323.47638]
time: 6.760066986083984, score: [323.47638]
time: 6.946213960647583, score: [323.47638]
time: 7.1501336097717285, score: [323.47638]
time: 7.3484320640563965, score: [323.47638]
time: 7.573835372924805, score: [323.47638]
time: 7.820971488952637, score: [323.47638]
time: 8.024637699127197, score: [323.47638]
time: 8.22411847114563, score: [323.47638]
time: 8.456427335739136, score: [323.47638]
time: 8.676707029342651, score: [323.47638]
